M0,M1,M2,M3,M4,M5,M6,zzM0,zzM1,zzM2,zzM3,zzM4,zzM5,zzM6,driftM0,driftM1,driftM2,driftM3,driftM4,driftM5,driftM6,MassDif_M1,MassDif_M2,MassDif_M3,MassDif_M4,MassDif_M5,MassDif_M6,CumulativeDiff_0,CumulativeDiff_1,CumulativeDiff_2,CumulativeDiff_3,CumulativeDiff_4,CumulativeDiff_5,CumulativeDiff_6,xdrift,mz,rt,cand,class,plant,FN,class_YB,ori_index
15.274237,9.585689,41.721782,41.103277,19.218858,7.195333,7.501188000000001,0.03284627107976311,0.034860607044322686,0.028615450999046662,0.03932827801084564,0.061848067558675626,0.13760007101287153,0.09566789974276747,0,-9,-3,-4,-7,-10,-5,0.997,1.012,1.005,1.0030000000000006,1.003,1.0109999999999992,0.0,0.997,2.009,3.014,4.017,5.0200000000000005,6.0310000000000015,8.506681687552058,967.4816576369967,1627.7171630859375,rej497,AL,Alf,N,U,2977
16.263218,8.948172,49.11538400000001,20.613161,11.934764,11.403459,12.773845,0.032162674717576084,0.038973036246073005,0.010412059689013537,0.026027378924174387,0.03550033438845576,0.1799840137873117,0.05671272448132642,1,-5,1,-2,-2,-4,0,1.0000000000000002,1.0119999999999998,1.003,1.0060000000000002,1.0040000000000004,1.009999999999999,0.001,1.001,2.013,3.016,4.022,5.026000000000002,6.0360000000000005,1.4679918255903182,967.4816576369967,1627.7171630859375,rej497,AL,Alf,N,U,2978
49.38045200000001,26.000186,47.698518,36.003676,12.146117,8.248434,16.501162,0.04674954038968922,0.031250632139578995,0.02031229564388681,0.04067571179329997,0.06079504670473492,0.1117284305380274,0.09636029557946918,0,-5,-2,-2,-2,-12,-2,1.001,1.0090000000000001,1.0059999999999998,1.0060000000000002,0.9960000000000004,1.0159999999999991,0.0,1.001,2.01,3.016,4.022,5.018000000000002,6.034,4.089098748065196,967.4816576369967,1627.7171630859375,rej497,BL,Broc,N,U,2979
79.463364,40.721871,54.324078,30.087882,12.623999,5.181784,12.961073,16.0,16.0,16.0,16.0,16.0,16.0,16.0,-3,-5,-3,-5,-7,-3,-2,1.004,1.0079999999999998,1.004,1.0040000000000004,1.0099999999999998,1.0069999999999997,-0.003,1.001,2.009,3.013,4.017,5.027,6.034,2.80136701323783,967.4816576369967,1627.7171630859375,rej497,BL,Broc,N,U,2980
58.253566000000006,15.69766,68.973908,32.550621,20.214148,10.674041,6.745085,16.0,16.0,16.0,16.0,16.0,16.0,16.0,-6,-10,-6,-6,-12,-8,-7,1.002,1.0100000000000002,1.0059999999999998,1.0000000000000004,1.0099999999999998,1.0069999999999997,-0.006,0.996,2.006,3.012,4.0120000000000005,5.022,6.029,2.942065196260503,967.4816576369967,1627.7171630859375,rej497,BL,Broc,N,U,2981
115.80285,269.16954,153.79147,156.98379,109.19368,69.71091,0.0,0.013585871904716216,0.006888091182730907,0.010819812975312116,0.006449693836233227,0.013032416578003695,0.013224506257331846,4.0,2,7,5,7,7,6,100,1.011,1.004,1.008,1.0059999999999998,1.0050000000000008,,0.002,1.013,2.017,3.025,4.0310000000000015,5.0360000000000005,,3.34809597632244,738.5153645882776,1732.6676831054688,rej498,AL,Alf,N,U,2982
76.60856,175.18317,110.71226,122.39773999999998,83.15856,51.77986,0.0,0.013855526112721844,0.008434561810483113,0.009944915657921584,0.010998592799743313,0.017943020766597588,0.021965708236637096,4.0,2,6,3,7,6,5,100,1.01,1.003,1.0099999999999998,1.0050000000000003,1.005,,0.002,1.012,2.015,3.025,4.03,5.035,,5.697952848757777,738.5153645882776,1732.6676831054688,rej498,AL,Alf,N,U,2983
69.8049,128.36448,77.15171,81.5327,54.15713,39.40858,0.0,0.012825369941244032,0.010060804881774738,0.010784703155646492,0.011100984455323974,0.015037236218550982,0.017155671002633068,4.0,3,6,4,7,6,5,100,1.0090000000000001,1.004,1.009,1.0050000000000003,1.005,,0.003,1.012,2.016,3.025,4.03,5.035,,3.676476574112767,738.5153645882776,1732.6676831054688,rej498,AL,Alf,N,U,2984
262.89934,739.41164,353.52215,267.68789,146.39729,84.54889,0.0,0.0067083499563760215,0.006623838433814133,0.00617064351634119,0.009696578427037,0.02239078987600716,0.07781203891064009,4.0,2,6,4,5,4,-1,100,1.01,1.004,1.0069999999999997,1.005,1.0010000000000003,,0.002,1.012,2.016,3.023,4.0280000000000005,5.029,,6.282750989813278,738.5153645882776,1732.6676831054688,rej498,BL,Broc,N,U,2985
349.95679,963.58789,453.11981,352.82243,175.41475,91.96388,0.0,0.009102080533545623,0.00672015339355333,0.007048597532124313,0.00838009679251825,0.010589378902072476,0.07792150251287679,4.0,0,5,2,4,2,-8,100,1.011,1.003,1.008,1.004,0.9960000000000004,,0.0,1.011,2.014,3.022,4.026,5.022,,2.8167244570008263,738.5153645882776,1732.6676831054688,rej498,BL,Broc,N,U,2986
430.2631,1106.0396,516.6080000000002,383.3667,189.8444,108.6073,0.0,0.007236112809972178,0.006810914643310875,0.00939072263016786,0.010189576954570496,0.022090902054165758,0.09948410614030212,4.0,0,5,2,4,1,0,100,1.011,1.003,1.008,1.0030000000000006,1.005,,0.0,1.011,2.014,3.022,4.025,5.03,,4.081972154077782,738.5153645882776,1732.6676831054688,rej498,BL,Broc,N,U,2987
0.7213335,150.4305565,41.5006233,4.4227238,,0.0,0.0,0.03936568257244767,0.01635727712963967,0.019498864971132446,0.10201084235017352,0.07757296623973034,4.0,4.0,-17,19,17,13,-12,100,100,1.0419999999999998,1.004,1.0019999999999998,0.9810000000000008,,,-0.017,1.025,2.029,3.031,4.0120000000000005,,,15.998253967230283,330.0873859366418,287.40869140625,rej499,AL,Alf,N,U,2988
,110.8379298,34.001098,8.004597,0.5010306,0.0,0.0,0.04496037360940069,0.012184773562403741,0.028459915682142768,0.15204574381320382,0.06271466413370498,4.0,4.0,100,20,18,13,-13,100,100,0.926,1.0039999999999998,1.001,0.9800000000000004,,,0.1,1.026,2.03,3.031,4.011,,,23.756745778830904,330.0873859366418,287.40869140625,rej499,AL,Alf,N,U,2989
,86.80941800000002,21.856279,6.354263,1.8181650000000005,0.0,0.0,0.06245612003050058,0.022997375652393143,0.048625473521442864,0.09400110108971513,0.08958573071773468,4.0,4.0,-23,19,17,9,-16,100,100,1.0479999999999998,1.004,0.9979999999999998,0.9810000000000004,,,-0.023,1.025,2.029,3.0269999999999997,4.008,,,26.67532792675659,330.0873859366418,287.40869140625,rej499,AL,Alf,N,U,2990
364.5003,549.7955,414.403,252.0605,107.4259,0.0,0.0,0.003447632646378789,0.006197144281238375,0.006668321640400477,0.004448688793563486,0.007064564125344305,4.0,4.0,0,0,-1,-2,-3,100,100,1.006,1.005,1.005,1.005,,,0.0,1.006,2.011,3.016,4.021,,,1.1392629196107371,330.0873859366418,287.40869140625,rej499,BL,Broc,Y,L,2991
371.6562,460.6681,389.4658,229.2738,103.3648,0.0,0.0,0.010843463372830806,0.007310510841277366,0.007629375832645386,0.007937405796653169,0.005538193331835863,4.0,4.0,0,-1,-1,-2,-4,100,100,1.005,1.006,1.005,1.0040000000000004,,,0.0,1.005,2.011,3.016,4.0200000000000005,,,0.7389316612515577,330.0873859366418,287.40869140625,rej499,BL,Broc,Y,L,2992
450.5703,530.375,426.877,280.6524,142.3487,0.0,0.0,0.00954082884610355,0.008650072218088523,0.0058772312123360464,0.008194996829270572,0.010604271060573172,4.0,4.0,-1,-2,-2,-3,-4,100,100,1.005,1.0060000000000002,1.0049999999999994,1.0050000000000008,,,-0.001,1.004,2.01,3.015,4.0200000000000005,,,0.0,330.0873859366418,287.40869140625,rej499,BL,Broc,Y,L,2993
2.786777,0.398532,,,,0.0,0.0,0.040634535927036836,0.11454025263586855,0.2467402828106586,0.05637164621178975,0.15834787687700186,4.0,4.0,-5,-3,20,9,8,100,100,1.008,1.029,0.9949999999999996,1.0050000000000003,,,-0.005,1.003,2.032,3.0269999999999997,4.032,,,7.512811058452065,477.0648392498346,905.23974609375,rej500,AL,Alf,N,U,2994
0.8749059000000001,0.3166544000000001,0.33245840000000004,,,0.0,0.0,0.3478474066893494,0.2192706983888512,0.4984378779254465,0.14219284540317673,0.16466844452312251,4.0,4.0,-1,-9,-8,-3,9,100,100,0.998,1.0070000000000001,1.0109999999999997,1.0180000000000011,,,-0.001,0.997,2.004,3.015,4.033,,,23.49654974671812,477.0648392498346,905.23974609375,rej500,AL,Alf,N,U,2995
0.5092073,0.2857642,0.5412021,,0.4416297000000001,0.0,0.0,0.5100185857668813,0.4142302746969824,0.2655796988780508,0.0974252578248299,0.265449941217121,4.0,4.0,-1,-5,-16,-16,19,100,100,1.002,0.995,1.0059999999999998,1.0410000000000004,,,-0.001,1.001,1.996,3.002,4.043,,,19.174022791266328,477.0648392498346,905.23974609375,rej500,AL,Alf,N,U,2996
578.01843,312.22754,190.15141,87.19646999999998,42.93802,0.0,0.0,0.0053937193995112365,0.004664355954777419,0.005341909503497442,0.005603672582257636,0.0050373745761498594,4.0,4.0,1,0,-4,-6,-6,100,100,1.005,1.002,1.004,1.0059999999999998,,,0.001,1.006,2.008,3.012,4.018,,,0.5813776741499759,477.0648392498346,905.23974609375,rej500,BL,Broc,N,U,2997
734.42174,406.84522,262.5319,136.04898,59.86051,0.0,0.0,0.004080765870595639,0.00590020350705338,0.00486350352278829,0.005429534605178471,0.007447066554427686,4.0,4.0,-1,-2,-6,-7,-8,100,100,1.005,1.0020000000000002,1.0049999999999994,1.0050000000000003,,,-0.001,1.004,2.006,3.011,4.016,,,1.309606811222345,477.0648392498346,905.23974609375,rej500,BL,Broc,N,U,2998
741.00635,553.96667,231.29301,125.52269,58.25355,0.0,0.0,0.006398476305528139,0.007490041149108034,0.007901883926263863,0.006060311924816981,0.011400531173932608,4.0,4.0,-1,-2,-6,-7,-8,100,100,1.005,1.0020000000000002,1.0049999999999994,1.0050000000000003,,,-0.001,1.004,2.006,3.011,4.016,,,1.1104728722485864,477.0648392498346,905.23974609375,rej500,BL,Broc,N,U,2999
,10.920943199999998,,1.2104396000000002,3.6330384,4.8601800000000015,0.8080878,16.0,16.0,16.0,16.0,16.0,16.0,16.0,-18,16,-13,3,0,3,-9,1.04,0.977,1.0219999999999998,1.003,1.0090000000000003,0.9939999999999988,-0.018000000000000002,1.022,1.999,3.0210000000000004,4.024,5.033,6.026999999999999,11.742246682081618,1074.3323464336013,287.13230895996094,rej501,AL,Alf,N,U,3000
2.491589,,,3.3321970000000003,7.692964,2.502041,7.707077000000001,16.0,16.0,16.0,16.0,16.0,16.0,16.0,8,13,8,6,12,4,4,1.011,1.001,1.0039999999999996,1.012,0.9980000000000002,1.0059999999999991,0.008,1.019,2.02,3.0239999999999996,4.0360000000000005,5.034,6.039999999999999,12.834989565358331,1074.3323464336013,287.13230895996094,rej501,AL,Alf,N,U,3001
,6.625717,5.856999,3.051578,2.54728,3.063745,3.062854,16.0,16.0,16.0,16.0,16.0,16.0,16.0,100,12,-6,-16,-7,3,-3,0.918,0.9880000000000002,0.9959999999999996,1.0150000000000006,1.016,0.9999999999999992,0.1,1.018,2.006,3.002,4.017,5.033,6.0329999999999995,4.815813732357381,1074.3323464336013,287.13230895996094,rej501,AL,Alf,N,U,3002
,10.165643,11.326962,12.211112,12.794491,18.055264,1.161049,16.0,16.0,16.0,16.0,16.0,16.0,16.0,100,-7,-4,-4,7,-9,-1,0.899,1.009,1.0059999999999998,1.017,0.9900000000000002,1.0139999999999991,0.1,0.999,2.008,3.014,4.0310000000000015,5.021,6.0349999999999975,10.085885233948519,1074.3323464336013,287.13230895996094,rej501,BL,Broc,N,U,3003
,2.362997,31.306226,27.784571000000003,21.883972,23.669855,12.434905,16.0,16.0,16.0,16.0,16.0,16.0,16.0,22,-21,5,-3,-5,0,-6,0.963,1.032,0.9979999999999998,1.0040000000000004,1.011,0.9999999999999992,0.022,0.985,2.017,3.015,4.019,5.03,6.029999999999999,9.440984865896944,1074.3323464336013,287.13230895996094,rej501,BL,Broc,N,U,3004
1.1346379999999998,12.486869,28.960528000000004,24.997039,23.30372,11.372855,21.049621,16.0,16.0,16.0,16.0,16.0,16.0,16.0,-3,-4,-6,-6,-13,-8,-11,1.005,1.0040000000000002,1.0059999999999998,0.9990000000000001,1.011,1.0029999999999992,-0.003,1.002,2.006,3.012,4.011,5.022,6.025,0.8937161582004529,1074.3323464336013,287.13230895996094,rej501,BL,Broc,N,U,3005
30.70348,12.35488,104.16708,41.45093,330.89091,151.72843,0.0,0.008631601833812862,0.01286930439911267,0.02497205977168301,0.051703919001901175,0.02086291675294609,0.035422076445721755,4.0,1,-1,3,1,6,4,100,1.0040000000000002,1.01,1.0039999999999996,1.0110000000000006,1.0039999999999996,,0.001,1.005,2.015,3.0189999999999997,4.03,5.034,,10.223937923650835,711.4263686826567,1615.958740234375,rej502,AL,Alf,N,U,3006
50.56968,33.02733,133.91292,71.23735,394.60047,197.42901,0.0,0.006172173488642139,0.009945181799268343,0.01599504543799294,0.01779907241569266,0.010066061385109673,0.014065829585356578,4.0,0,-3,2,-2,4,1,100,1.003,1.0109999999999997,1.0020000000000002,1.0119999999999996,1.003000000000001,,0.0,1.003,2.014,3.016,4.0280000000000005,5.0310000000000015,,9.658930410074793,711.4263686826567,1615.958740234375,rej502,AL,Alf,N,U,3007
206.15954,71.17059,98.80633,24.33124,102.46747,51.01333,0.0,0.012737380978139257,0.016283632648080106,0.02823377764837324,0.07455840402181463,0.012926545693457948,0.02077306051785794,4.0,-2,-5,-2,-2,3,1,100,1.003,1.0090000000000001,1.0059999999999998,1.011,1.0040000000000004,,-0.002,1.001,2.01,3.016,4.027,5.0310000000000015,,3.740516898326584,711.4263686826567,1615.958740234375,rej502,AL,Alf,N,U,3008
251.818067,122.478058,32.441276,14.081269,12.795028,8.993613,0.0,0.026570381723313125,0.02376713920926509,0.06500504256862584,0.08108771922523388,0.03229583955895144,0.04138319488414767,4.0,-1,-5,-6,-3,3,-3,100,1.002,1.005,1.0089999999999997,1.0120000000000005,1.0,,-0.001,1.001,2.006,3.015,4.027,5.027,,20.6164233076448,711.4263686826567,1615.958740234375,rej502,BL,Broc,N,U,3009
275.389734,130.495432,41.679816,9.143223,12.49633,5.633243,0.0,0.0035196368757241165,0.009070999511092174,0.04631407173684885,0.14526969841835066,0.06556495556958991,0.11774787447187372,4.0,-4,-7,-11,-11,0,-7,100,1.003,1.0019999999999998,1.0059999999999998,1.0170000000000003,0.9990000000000006,,-0.004,0.999,2.001,3.0069999999999997,4.024,5.0230000000000015,,21.410102911164746,711.4263686826567,1615.958740234375,rej502,BL,Broc,N,U,3010
226.127031,109.106107,36.849015,6.8092380000000015,9.068494,,0.0,0.01687681296264823,0.016880524189740398,0.05700657525069468,0.11995320186231925,0.04307005581982716,0.057645870906016125,4.0,-5,-8,-10,-12,0,5,100,1.003,1.0040000000000002,1.0039999999999996,1.0180000000000002,1.011,,-0.005,0.998,2.002,3.006,4.024,5.035,,20.887317364052922,711.4263686826567,1615.958740234375,rej502,BL,Broc,N,U,3011
460.0912,272.5491,1986.203,1024.0972,516.0504,261.1491,187.0434,0.03658277558805348,0.031735062395568836,0.031720654307405165,0.02921446587873203,0.03572237541720802,0.03805695518454896,0.03449364470501571,2,-1,4,1,1,1,1,1.003,1.011,1.0029999999999997,1.0060000000000011,1.0060000000000002,1.0059999999999991,0.002,1.005,2.016,3.0189999999999997,4.025,5.0310000000000015,6.037000000000001,1.1118067663556466,712.4921197805327,1633.5281982421875,rej503,AL,Alf,N,U,3012
289.2599,194.2668,1386.3442,748.2916,366.0868,187.3051,126.1405,0.016521883737570398,0.027169354163090537,0.013779996782443793,0.013624010381446741,0.013277099485710904,0.010416862691138857,0.017912607273598162,1,-1,3,1,0,0,1,1.0040000000000002,1.01,1.0039999999999996,1.0050000000000003,1.0060000000000002,1.0069999999999997,0.001,1.005,2.015,3.0189999999999997,4.024,5.03,6.037000000000001,0.39308305192958254,712.4921197805327,1633.5281982421875,rej503,AL,Alf,N,U,3013
318.0786,165.1685,1323.6317,741.2414,380.0672,194.192,175.2508,0.007862085936890025,0.01077868240497263,0.007304799957037778,0.007237522974990187,0.0051952376847750744,0.016023334667540162,0.005717391154098429,3,1,5,2,2,2,2,1.004,1.01,1.0029999999999997,1.0060000000000002,1.0060000000000002,1.0059999999999991,0.003,1.007,2.017,3.02,4.026,5.032,6.037999999999999,1.129184282062507,712.4921197805327,1633.5281982421875,rej503,AL,Alf,N,U,3014
880.7352,656.6841,1416.1587,935.7083,542.4966,275.4704,199.7572,0.02123582042340562,0.02288753968827037,0.02971353306669937,0.02766835855576725,0.032676713073718014,0.03915743313966028,0.04100084508079528,0,-1,2,1,0,-2,-1,1.005,1.0089999999999997,1.005,1.0050000000000003,1.0040000000000004,1.0069999999999988,0.0,1.005,2.014,3.0189999999999997,4.024,5.0280000000000005,6.0349999999999975,1.8709775901535928,712.4921197805327,1633.5281982421875,rej503,BL,Broc,N,U,3015
1799.7648,1216.2169,2508.6782,1664.891,923.141,534.1946,360.4414,0.03763421727386381,0.036059150707326966,0.03627419510722432,0.0343487868257243,0.03580080270272102,0.046695246549288194,0.03448886443970756,0,-2,1,0,-1,-2,-3,1.004,1.009,1.005,1.005,1.0050000000000008,1.004999999999999,0.0,1.004,2.013,3.018,4.023,5.0280000000000005,6.0329999999999995,0.0,712.4921197805327,1633.5281982421875,rej503,BL,Broc,N,U,3016
987.4556,729.2252,1399.3639,916.8941,514.2842,255.0951,150.0864,0.016028703416591378,0.020116703084537287,0.01780212082648975,0.020910767684362702,0.021463114954090225,0.01892264113607605,0.018029402387120738,-1,-2,1,0,-1,-1,-2,1.005,1.009,1.005,1.005,1.0060000000000002,1.005,-0.001,1.004,2.013,3.018,4.023,5.029,6.034,1.2589110941035724,712.4921197805327,1633.5281982421875,rej503,BL,Broc,N,U,3017
3229.2201,1871.5753,804.7327,0.0,0.0,0.0,0.0,0.021686757674408585,0.022615595364249102,0.02065469014362493,4.0,4.0,4.0,4.0,-1,-4,-5,100,100,100,100,1.003,1.005,,,,,-0.001,1.002,2.007,,,,,0.0,833.5215297556285,1658.4326171875,rej504,AL,Alf,N,U,3018
2795.0478,1457.87,714.8426,0.0,0.0,0.0,0.0,0.014886172854869597,0.0117464735959893,0.02039473636256361,4.0,4.0,4.0,4.0,-3,-5,-7,100,100,100,100,1.004,1.0039999999999998,,,,,-0.003,1.001,2.005,,,,,0.0,833.5215297556285,1658.4326171875,rej504,AL,Alf,N,U,3019
2409.2888,1195.0255,685.9155,0.0,0.0,0.0,0.0,0.006405647779906319,0.00843609920981897,0.007875483196643817,4.0,4.0,4.0,4.0,-1,-3,-4,100,100,100,100,1.004,1.005,,,,,-0.001,1.003,2.008,,,,,0.0,833.5215297556285,1658.4326171875,rej504,AL,Alf,N,U,3020
7471.438,4068.834,1991.011,0.0,0.0,0.0,0.0,0.015731897256641782,0.013405399689310815,0.01742208476431507,4.0,4.0,4.0,4.0,-2,-5,-6,100,100,100,100,1.003,1.005,,,,,-0.002,1.001,2.006,,,,,0.0,833.5215297556285,1658.4326171875,rej504,BL,Broc,N,U,3021
15304.576,7817.275,3551.974,0.0,0.0,0.0,0.0,0.022505374365478937,0.02146475191042212,0.031977543295333734,4.0,4.0,4.0,4.0,-4,-6,-7,100,100,100,100,1.004,1.005,,,,,-0.004,1.0,2.005,,,,,0.7447818472547275,833.5215297556285,1658.4326171875,rej504,BL,Broc,N,U,3022
9780.754,5183.0909999999985,2623.579,0.0,0.0,0.0,0.0,0.01050021950668414,0.01267584544751307,0.016675036169910937,4.0,4.0,4.0,4.0,-4,-7,-8,100,100,100,100,1.003,1.005,,,,,-0.004,0.999,2.004,,,,,0.0,833.5215297556285,1658.4326171875,rej504,BL,Broc,N,U,3023
68.70674,142.65767,173.61123999999995,0.0,0.0,0.0,0.0,16.0,16.0,16.0,4.0,4.0,4.0,4.0,2,2,1,100,100,100,100,1.006,1.005,,,,,0.002,1.008,2.013,,,,,0.0,959.59630114018,1623.187744140625,rej505,AL,Alf,Y,L,3024
70.83377,125.00237,174.56996999999996,0.0,0.0,0.0,0.0,0.007241848157187711,0.0037875583460911374,0.002892898185018381,4.0,4.0,4.0,4.0,0,0,-2,100,100,100,100,1.006,1.0040000000000002,,,,,0.0,1.006,2.01,,,,,0.0,959.59630114018,1623.187744140625,rej505,AL,Alf,Y,L,3025
65.94032,132.34848,171.90146,0.0,0.0,0.0,0.0,16.0,16.0,16.0,4.0,4.0,4.0,4.0,-1,-1,-2,100,100,100,100,1.006,1.005,,,,,-0.001,1.005,2.01,,,,,0.0,959.59630114018,1623.187744140625,rej505,AL,Alf,Y,L,3026
117.2334,176.8872,231.7926,0.0,0.0,0.0,0.0,16.0,16.0,16.0,4.0,4.0,4.0,4.0,-2,-2,-1,100,100,100,100,1.006,1.0070000000000001,,,,,-0.002,1.004,2.011,,,,,0.0,959.59630114018,1623.187744140625,rej505,BL,Broc,Y,L,3027
113.9789,185.2621,244.435,0.0,0.0,0.0,0.0,16.0,16.0,16.0,4.0,4.0,4.0,4.0,-3,-3,-3,100,100,100,100,1.006,1.0059999999999998,,,,,-0.003,1.003,2.009,,,,,0.0,959.59630114018,1623.187744140625,rej505,BL,Broc,Y,L,3028
120.4037,170.2297,259.8631,0.0,0.0,0.0,0.0,16.0,16.0,16.0,4.0,4.0,4.0,4.0,-8,-6,-6,100,100,100,100,1.008,1.0060000000000002,,,,,-0.008,1.0,2.006,,,,,0.6177647880329941,959.59630114018,1623.187744140625,rej505,BL,Broc,Y,L,3029
1.401558,192.548681,505.455056,598.558496,643.769554,434.906596,0.0,0.11859070067636875,0.023870355817194586,0.011943376580772023,0.012469060917301962,0.015565096180763162,0.01430512788333769,4.0,-1,-11,-11,-12,-13,-14,100,0.996,1.0059999999999998,1.005,1.0050000000000003,1.005,,-0.001,0.995,2.001,3.006,4.011,5.016,,12.055572017397887,472.1663090296238,284.5001220703125,rej506,AL,Alf,Y,L,3030
4.290634,167.739135,407.265516,540.342794,497.783046,360.070168,0.0,0.09963361585663227,0.0160027056415677,0.00691259790389733,0.010780292877510549,0.012435700992551287,0.01183308671082372,4.0,-2,-9,-10,-10,-12,-12,100,0.999,1.0050000000000003,1.0059999999999998,1.0040000000000004,1.0060000000000002,,-0.002,0.997,2.002,3.008,4.0120000000000005,5.018000000000002,,8.110602114927516,472.1663090296238,284.5001220703125,rej506,AL,Alf,Y,L,3031
4.559338,275.985612,636.46601,846.422665,786.267426,584.734324,0.0,0.12474224166070486,0.010023094833153778,0.005714059793574226,0.006338685998481214,0.005722014886020987,0.01139600469330255,4.0,-10,-11,-11,-12,-13,-14,100,1.005,1.0059999999999998,1.005,1.0050000000000003,1.005,,-0.01,0.995,2.001,3.006,4.011,5.016,,11.675901107266474,472.1663090296238,284.5001220703125,rej506,AL,Alf,Y,L,3032
,65.57271,76.5367,55.04394,33.06458,12.98796,0.0,16.0,16.0,16.0,16.0,16.0,16.0,4.0,14,-10,-12,-15,-17,15,100,0.982,1.004,1.0029999999999997,1.004,1.0380000000000005,,0.014,0.996,2.0,3.003,4.007,5.045,,5.911435245916723,472.1663090296238,284.5001220703125,rej506,BL,Broc,Y,L,3033
1.6763830000000002,66.09535100000001,81.545733,65.19726899999999,15.798707,10.241055,0.0,16.0,16.0,16.0,16.0,16.0,16.0,4.0,22,-10,-12,-15,-14,-21,100,0.974,1.004,1.0029999999999997,1.0070000000000001,0.9990000000000006,,0.022,0.996,2.0,3.003,4.01,5.009,,8.270314181859513,472.1663090296238,284.5001220703125,rej506,BL,Broc,Y,L,3034
0.9026296,90.5892779,109.6298308,81.11122859999998,41.4387824,22.131605,0.0,16.0,16.0,16.0,16.0,16.0,16.0,4.0,4,-11,-12,-18,-18,-22,100,0.991,1.005,1.0,1.0060000000000002,1.0019999999999998,,0.004,0.995,2.0,3.0,4.006,5.008,,6.7810041046047695,472.1663090296238,284.5001220703125,rej506,BL,Broc,Y,L,3035
3.870775,2.202399,0.0,0.0,0.0,0.0,0.0,16.0,16.0,4.0,4.0,4.0,4.0,4.0,5,-3,100,100,100,100,100,0.998,,,,,,0.005,1.003,,,,,,0.0,959.285485466228,1376.8953393554684,rej507,AL,Alf,N,U,3036
1.9408406,0.22768160000000004,0.0,0.0,0.0,0.0,0.0,16.0,16.0,4.0,4.0,4.0,4.0,4.0,5,10,100,100,100,100,100,1.011,,,,,,0.005,1.016,,,,,,0.7707463914932791,959.285485466228,1376.8953393554684,rej507,AL,Alf,N,U,3037
2.1005524,0.14011189999999998,0.0,0.0,0.0,0.0,0.0,16.0,16.0,4.0,4.0,4.0,4.0,4.0,-20,-9,100,100,100,100,100,1.017,,,,,,-0.02,0.997,,,,,,8.513565645486006,959.285485466228,1376.8953393554684,rej507,AL,Alf,N,U,3038
8113.999,5294.4180000000015,0.0,0.0,0.0,0.0,0.0,0.011684610654318452,0.010694724732206382,4.0,4.0,4.0,4.0,4.0,2,0,100,100,100,100,100,1.004,,,,,,0.002,1.006,,,,,,0.0,959.285485466228,1376.8953393554684,rej507,BL,Broc,N,U,3039
7247.883000000002,4909.228,0.0,0.0,0.0,0.0,0.0,0.02108137168595696,0.02021315533740934,4.0,4.0,4.0,4.0,4.0,-1,-4,100,100,100,100,100,1.003,,,,,,-0.001,1.002,,,,,,0.0,959.285485466228,1376.8953393554684,rej507,BL,Broc,N,U,3040
10990.313999999997,7343.453,0.0,0.0,0.0,0.0,0.0,0.01926686921538652,0.01909200014100312,4.0,4.0,4.0,4.0,4.0,0,-3,100,100,100,100,100,1.003,,,,,,0.0,1.003,,,,,,0.0,959.285485466228,1376.8953393554684,rej507,BL,Broc,N,U,3041
13.119092000000002,2.4078630000000003,78.723115,0.0,0.0,0.0,0.0,16.0,16.0,16.0,4.0,4.0,4.0,4.0,0,-2,2,100,100,100,100,1.004,1.0099999999999998,,,,,0.0,1.004,2.014,,,,,4.397150592523911,513.2244618305995,1496.678466796875,rej508,AL,Alf,N,U,3042
7.306141,1.74302,89.874463,0.0,0.0,0.0,0.0,16.0,16.0,16.0,4.0,4.0,4.0,4.0,-1,-1,2,100,100,100,100,1.006,1.0089999999999997,,,,,-0.001,1.005,2.014,,,,,4.878609774652233,513.2244618305995,1496.678466796875,rej508,AL,Alf,N,U,3043
4.609393,1.038112,41.440486,0.0,0.0,0.0,0.0,16.0,16.0,16.0,4.0,4.0,4.0,4.0,0,-2,1,100,100,100,100,1.004,1.009,,,,,0.0,1.004,2.013,,,,,6.375392798356236,513.2244618305995,1496.678466796875,rej508,AL,Alf,N,U,3044
27.83391,8.49403,41.03013,0.0,0.0,0.0,0.0,16.0,16.0,16.0,4.0,4.0,4.0,4.0,0,-3,2,100,100,100,100,1.003,1.0109999999999997,,,,,0.0,1.003,2.014,,,,,7.856608683140607,513.2244618305995,1496.678466796875,rej508,BL,Broc,N,U,3045
22.528277,7.186744999999998,41.706734,0.0,0.0,0.0,0.0,16.0,16.0,16.0,4.0,4.0,4.0,4.0,-1,-5,0,100,100,100,100,1.002,1.011,,,,,-0.001,1.001,2.012,,,,,4.976759320414644,513.2244618305995,1496.678466796875,rej508,BL,Broc,N,U,3046
2.0646281,0.2883695,72.6194968,0.0,0.0,0.0,0.0,16.0,16.0,16.0,4.0,4.0,4.0,4.0,2,4,1,100,100,100,100,1.008,1.003,,,,,0.002,1.01,2.013,,,,,9.834603872720773,513.2244618305995,1496.678466796875,rej508,BL,Broc,N,U,3047
